nct_id;nlm_download_date_description;study_first_submitted_date;results_first_submitted_date;disposition_first_submitted_date;last_update_submitted_date;study_first_submitted_qc_date;study_first_posted_date;study_first_posted_date_type;results_first_submitted_qc_date;results_first_posted_date;results_first_posted_date_type;disposition_first_submitted_qc_date;disposition_first_posted_date;disposition_first_posted_date_type;last_update_submitted_qc_date;last_update_posted_date;last_update_posted_date_type;start_month_year;start_date_type;start_date;verification_month_year;verification_date;completion_month_year;completion_date_type;completion_date;primary_completion_month_year;primary_completion_date_type;primary_completion_date;target_duration;study_type;acronym;baseline_population;brief_title;official_title;overall_status;last_known_status;phase;enrollment;enrollment_type;source;limitations_and_caveats;number_of_arms;number_of_groups;why_stopped;has_expanded_access;expanded_access_type_individual;expanded_access_type_intermediate;expanded_access_type_treatment;has_dmc;is_fda_regulated_drug;is_fda_regulated_device;is_unapproved_device;is_ppsd;is_us_export;biospec_retention;biospec_description;ipd_time_frame;ipd_access_criteria;ipd_url;plan_to_share_ipd;plan_to_share_ipd_description;created_at;updated_at;cities_lead;id.x;role;name;affiliation;intervention_names_comb;id.y;number_of_facilities;number_of_nsae_subjects;number_of_sae_subjects;registered_in_calendar_year;nlm_download_date;actual_duration;were_results_reported;months_to_report_results;has_us_facility;has_single_facility;minimum_age_num;maximum_age_num;minimum_age_unit;maximum_age_unit;number_of_primary_outcomes_to_measure;number_of_secondary_outcomes_to_measure;number_of_other_outcomes_to_measure
NCT01247792;ClinicalTrials.gov processed this data on May 29, 2020;2010-11-11;;;2017-08-08;2010-11-23;2010-11-24;Estimate;;;;;;;2017-08-08;2017-08-09;Actual;August 2010;;2010-08-31;August 2017;2017-08-31;September 30, 2014;Actual;2014-09-30;September 30, 2014;Actual;2014-09-30;;Interventional;EIDECS;;End-of-life Decision-making in Patients With Sepsis-related Organ Failure;A Time-series Intervention Analysis of End-of-life Decision-making in Patients With Sepsis-related Organ Failure;Completed;;N/A;174;Actual;Center for Sepsis Control and Care, Germany;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T16:01:25Z;2020-06-01T16:01:25Z;Jena;3652398;Principal Investigator;Christiane S Hartog, MD;Department of Anesthesiology and Intensive Care Medicine, Jena University Hospital;SOPs for decision-making and communication;63686950;1;;;2010;2020-05-29;49;FALSE;;FALSE;TRUE;;;;;2;7;
NCT01246752;ClinicalTrials.gov processed this data on May 29, 2020;2010-11-22;;;2014-12-02;2010-11-22;2010-11-23;Estimate;;;;;;;2014-12-02;2014-12-03;Estimate;November 2010;;2010-11-30;December 2014;2014-12-31;December 2017;Anticipated;2017-12-31;December 2017;Anticipated;2017-12-31;;Interventional;AML;;Haematopoietic Stem Cell Transplantation (HSCT) in Comparison to Conventional Consolidation Therapy for Patients With Acute Myeloid Leukemia (AML) (Intermediate Risk) <= 60y. After First CR;Randomised Trial on Allogeneic Haematopoietic Stem Cell Transplantation in Patients Under the Age of 60 Years With Acute Myeloid Leukemia of Intermediate Risk in First Complete Remission and a Matched Sibling or Unrelated Donor (ETAL-1);Unknown status;;Phase 3;356;Anticipated;University Hospital Carl Gustav Carus;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T16:01:41Z;2020-06-01T16:01:41Z;Dresden;3652506;Principal Investigator;Martin Bornhaeuser, Prof. (MD);Universitätsklinikum Dresden, Medizinische Klinik und Poliklinik I, Germany;Human Stem Cell Transplantation | Consolidation chemotherapy, i.e. High-dose Cytarabine (HiDAC);63687030;27;;;2010;2020-05-29;;FALSE;;FALSE;FALSE;18;60;Years;Years;1;4;
NCT01245075;ClinicalTrials.gov processed this data on May 29, 2020;2010-11-19;;;2016-12-06;2010-11-19;2010-11-22;Estimate;;;;;;;2016-12-06;2016-12-07;Estimate;January 2011;;2011-01-31;December 2016;2016-12-31;December 2017;Anticipated;2017-12-31;June 2017;Anticipated;2017-06-30;;Interventional;NASA;;Deep Brain Stimulation of the Nucleus Accumbens as a Novel Treatment in Severe Opioid Addiction;Deep Brain Stimulation of the Nucleus Accumbens as a Novel Treatment in Severe Opioid Addiction;Unknown status;;Early Phase 1;10;Anticipated;University of Cologne;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T16:02:05Z;2020-06-01T16:02:05Z;Köln;3652651;Principal Investigator;Veerle Visser-Vandewalle, MD;University of Cologne;Deep brain stimulation | Placebo;63687158;1;;;2010;2020-05-29;;FALSE;;FALSE;TRUE;18;;Years;;1;1;
NCT01244958;ClinicalTrials.gov processed this data on May 29, 2020;2010-09-28;;;2016-03-23;2010-11-19;2010-11-22;Estimate;;;;;;;2016-03-23;2016-03-24;Estimate;August 2010;;2010-08-31;March 2016;2016-03-31;February 2015;Actual;2015-02-28;February 2015;Actual;2015-02-28;;Interventional;;;Addition of Rituximab to Leflunomide in Patients With Active Rheumatoid Arthritis;Addition of Rituximab to Leflunomide in Patients With Active Rheumatoid Arthritis - a Multicenter Randomised Double-blind Clinical Trial;Completed;;Phase 3;156;Actual;Johann Wolfgang Goethe University Hospital;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T16:02:10Z;2020-06-01T16:02:10Z;Frankfurt;3652658;Principal Investigator;Frank Behrens, Dr. med.;Department of Medicine II / Rheumatology Johann Wolfgang Goethe-Universität;Rituximab | Placebo;63687168;45;;;2010;2020-05-29;54;FALSE;;FALSE;FALSE;18;75;Years;Years;2;25;
NCT01242956;ClinicalTrials.gov processed this data on May 29, 2020;2010-11-16;;;2015-09-22;2010-11-16;2010-11-17;Estimate;;;;;;;2015-09-22;2015-09-23;Estimate;September 2011;;2011-09-30;September 2015;2015-09-30;September 2015;Actual;2015-09-30;November 2014;Actual;2014-11-30;;Interventional;;;Video-based Training for Rehabilitation of Upper Limb Functions After Stroke;Video-based Training for Rehabilitation of Upper Limb Functions After Stroke: a New Treatment Exploiting the Mirror Neuron System;Terminated;;Phase 2;100;Actual;RWTH Aachen University;;2;;Problem to recruit sufficient patient number;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T16:02:55Z;2020-06-01T16:02:55Z;Aachen;;;;;verum group | Placebo group;63687319;1;;;2010;2020-05-29;38;FALSE;;FALSE;TRUE;30;80;Years;Years;1;1;
NCT01242631;ClinicalTrials.gov processed this data on May 29, 2020;2010-11-16;;;2015-02-24;2010-11-16;2010-11-17;Estimate;;;;;;;2015-02-24;2015-02-25;Estimate;November 2010;;2010-11-30;February 2015;2015-02-28;March 2014;Actual;2014-03-31;March 2014;Actual;2014-03-31;;Interventional;RADIT;;Everolimus for Patients With Relapsed/Refractory Germ Cell Cancer;A Single Arm, Open-label Multicenter Phase II Trial of Everolimus in Patients With Relapsed/Refractory Germ Cell Cancer;Completed;;Phase 2;25;Actual;Hannover Medical School;;1;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T16:03:00Z;2020-06-01T16:03:00Z;Hannover;3652847;Principal Investigator;Martin H Fenner, MD;Hannover Medical School;Everolimus;63687343;8;;;2010;2020-05-29;40;FALSE;;FALSE;FALSE;18;;Years;;1;3;
NCT01238770;ClinicalTrials.gov processed this data on May 29, 2020;2010-11-10;;;2016-02-08;2010-11-10;2010-11-11;Estimate;;;;;;;2016-02-08;2016-02-10;Estimate;November 2010;;2010-11-30;February 2016;2016-02-29;October 2015;Actual;2015-10-31;October 2014;Actual;2014-10-31;;Interventional;;;Phase I/II Study of Pazopanib and Cyclophosphamide in Patients With Platinum-resistant Recurrent Ovarian Cancer;A Phase I/II Study of Pazopanib (GW786034) and Cyclophosphamide in Patients With Platinum-resistant Recurrent, Pre-treated Ovarian Cancer;Completed;;Phase 1/Phase 2;10;Actual;University Hospital Heidelberg;;1;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T16:04:17Z;2020-06-01T16:04:17Z;Heidelberg;3653167;Principal Investigator;Michael Eichbaum, PD Dr. med.;Medizinische Fakultät Heidelberg Abteilung für Frauenheilkunde und Geburtshilfe;Pazopanib;63687636;5;;;2010;2020-05-29;47;FALSE;;FALSE;FALSE;18;;Years;;2;5;
NCT01236807;ClinicalTrials.gov processed this data on May 29, 2020;2010-11-08;;;2016-12-26;2010-11-08;2010-11-09;Estimate;;;;;;;2016-12-26;2016-12-28;Estimate;December 2010;;2010-12-31;December 2016;2016-12-31;December 2016;Actual;2016-12-31;August 2016;Actual;2016-08-31;;Interventional;;;MR INFORM - MR Perfusion Imaging to Guide Management of Patients With Stable Coronary Artery Disease;MR INFORM - a Randomized Non-inferiority Multicenter Trial Comparing MR Perfusion Imaging and Fractional Flow Reserve (FFR) to Guide Management of Patients With Stable Coronary Artery Disease;Completed;;N/A;915;Actual;King's College London;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T16:04:41Z;2020-06-01T16:04:41Z;Frankfurt;3653345;Principal Investigator;Eike Nagel, MD, PhD;Goethe University Frankfurt;MR perfusion guidance | FFR guidance;63687784;1;;;2010;2020-05-29;69;FALSE;;FALSE;TRUE;18;;Years;;1;5;
NCT01234324;ClinicalTrials.gov processed this data on May 29, 2020;2010-10-28;;;2018-01-19;2010-11-03;2010-11-04;Estimate;;;;;;;2018-01-19;2018-01-23;Actual;October 2010;Actual;2010-10-31;January 2018;2018-01-31;August 2017;Actual;2017-08-31;August 2016;Actual;2016-08-31;;Interventional;NEOPECX;;ECX + Panitumumab vs. ECX Alone in Locally Advanced Gastric Cancer or Cancer of the Gastroesophageal Junction;An Open Label Randomized Controlled Phase II Trial of Panitumumab in Combination With Epirubicin, Cisplatin and Capecitabine (ECX) Versus ECX Alone in Subjects With Locally Advanced Gastric Cancer or Cancer of the Gastroesophageal Junction.;Completed;;Phase 2;171;Actual;AIO-Studien-gGmbH;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T16:05:41Z;2020-06-01T16:05:41Z;Duisburg;3653549;Principal Investigator;M. Stahl, Prof. Dr. med.;Klinken Essen-Mitte Evang. Huyssens-Stiftung;Epirubicin, Cisplatin, Capecitabine, Panitumumab | Epirubicin, Cisplatin, Capecitabine;63687978;1;;;2010;2020-05-29;71;FALSE;;FALSE;TRUE;18;;Years;;1;1;
NCT01230073;ClinicalTrials.gov processed this data on May 29, 2020;2010-10-26;;;2018-05-23;2010-10-27;2010-10-28;Estimate;;;;;;;2018-05-23;2018-05-24;Actual;February 2011;;2011-02-28;May 2018;2018-05-31;December 2017;Actual;2017-12-31;July 2014;Actual;2014-07-31;;Interventional;SAN REMO 2;;Treatment Satisfaction in Implantable Cardioverter Defibrillator Recipients;Treatment Satisfaction With Remote Monitoring in Implantable Cardioverter Defibrillator Recipients;Completed;;Phase 4;120;Actual;Deutsches Herzzentrum Muenchen;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T16:06:56Z;2020-06-01T16:06:56Z;Munich;;;;;Home-Monitoring | Follow-up by Home-Monitoring;63688298;1;;;2010;2020-05-29;41;FALSE;;FALSE;TRUE;;;;;1;1;
NCT01229774;ClinicalTrials.gov processed this data on May 29, 2020;2010-10-27;;;2014-09-12;2010-10-27;2010-10-28;Estimate;;;;;;;2014-09-12;2014-09-15;Estimate;February 2011;;2011-02-28;September 2010;2010-09-30;August 2014;Actual;2014-08-31;August 2014;Actual;2014-08-31;;Interventional;;;Use of Etoricoxib Compared to Diclofenac in the Perioperative Treatment of Patients After Total Hip Arthroplasty;Use of Etoricoxib Compared to Diclofenac in the Perioperative Treatment of Patients After Total Hip Arthroplasty, a Prospective, Double Blind, Phase III Study;Completed;;Phase 3;100;Actual;University of Regensburg;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T16:07:02Z;2020-06-01T16:07:02Z;Regensburg;;;;;Etoricoxib | Diclofenac;63688321;1;;;2010;2020-05-29;42;FALSE;;FALSE;TRUE;55;85;Years;Years;1;4;
NCT01229631;ClinicalTrials.gov processed this data on May 29, 2020;2010-10-26;;;2019-03-14;2010-10-27;2010-10-28;Estimate;;;;;;;2019-03-14;2019-03-18;Actual;May 22, 2017;Actual;2017-05-22;March 2019;2019-03-31;September 27, 2017;Actual;2017-09-27;June 30, 2017;Actual;2017-06-30;;Interventional;ENURGISE;;The Effect of Daily Dietary Intake of Dried Juice Concentrates of Fruit, Vegetables and Berries Upon Outcomes of Chronic Periodontitis;The Effect of Daily Dietary Intake of Dried Juice Concentrates of Fruit, Vegetables and Berries (Juice Plus+) Upon Periodontal Outcomes in Chronic Periodontitis: A Multicentre Randomised Controlled Trial;Completed;;N/A;108;Actual;Birmingham Community Healthcare NHS;;2;;;FALSE;;;;FALSE;FALSE;FALSE;;;;;;;;;;;2020-06-01T16:07:05Z;2020-06-01T16:07:05Z;Würzburg;3653936;Principal Investigator;Ulrich Schlagenhauf, PhD;University of Wuerzburg;Juice plus+ | Placebo non active capsules;63688332;3;;;2010;2020-05-29;1;FALSE;;FALSE;FALSE;18;75;Years;Years;2;2;
NCT01229306;ClinicalTrials.gov processed this data on May 29, 2020;2010-10-26;;;2013-05-02;2010-10-26;2010-10-27;Estimate;;;;;;;2013-05-02;2013-05-03;Estimate;July 2010;;2010-07-31;May 2013;2013-05-31;January 2014;Anticipated;2014-01-31;July 2013;Anticipated;2013-07-31;;Interventional;;;Repeat Ablation Procedure in Patients With Relapse of Atrial Fibrillation;Repeat Ablation Procedure in Patients With Relapse of Paroxysmal Atrial Fibrillation Using Reisolation of Pulmonary Vein Versus Reisolation of Pulmonary Vein With Additional Anterior Line;Unknown status;;N/A;108;Anticipated;Deutsches Herzzentrum Muenchen;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T16:07:11Z;2020-06-01T16:07:11Z;Munich;;;;;Ablation;63688356;1;;;2010;2020-05-29;;FALSE;;FALSE;TRUE;18;80;Years;Years;1;1;
NCT01229033;ClinicalTrials.gov processed this data on May 29, 2020;2010-10-26;;;2017-04-10;2010-10-26;2010-10-27;Estimate;;;;;;;2017-04-10;2017-04-11;Actual;January 2010;;2010-01-31;April 2017;2017-04-30;January 2014;Actual;2014-01-31;January 2013;Actual;2013-01-31;;Interventional;ATTAC CFAE;;Ablating Atrial Tachycardias Occuring During Ablation of Complex Fractionated Electrograms in Persistent AF;Ablating Atrial Tachycardias Occuring During Ablation of Complex Fractionated Electrograms in Persistent AF - ATTAC CFAE Trial;Completed;;N/A;186;Anticipated;Deutsches Herzzentrum Muenchen;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T16:07:24Z;2020-06-01T16:07:24Z;Munich;3653975;Study Chair;Isabel Deisenhofer, MD;Deutsches Herzzentrum München;Ablation | Cardioversion;63688378;2;;;2010;2020-05-29;36;FALSE;;FALSE;FALSE;18;80;Years;Years;1;1;
NCT01228149;ClinicalTrials.gov processed this data on May 29, 2020;2010-08-20;;;2017-06-27;2010-10-25;2010-10-26;Estimate;;;;;;;2017-06-27;2017-08-01;Actual;August 2010;;2010-08-31;March 2017;2017-03-31;April 2014;Actual;2014-04-30;April 2014;Actual;2014-04-30;;Interventional;;;COSOPT-S® Treatment Versus Acetazolamide Before Trabeculectomy;Investigation of the Efficacy and Safety of Preoperative Intraocular Pressure (IOP) Reduction With Preservative-free COSOPT-S® (Dorzolamide/Timolol, MSD) Eye Drops Versus Oral Acetazolamide and Dexamethasone Eye Drops;Completed;;Phase 4;62;Actual;Johannes Gutenberg University Mainz;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T16:07:34Z;2020-06-01T16:07:34Z;Mainz;3654049;Principal Investigator;Katrin Lorenz, MD;Johannes Gutenberg University Mainz;Trabeculectomy with preoperative Diamox/DexaEDO treatment | Trabeculectomy with preoperative Cosopt S treatment;63688443;1;264;16;2010;2020-05-29;44;TRUE;12;FALSE;TRUE;18;;Years;;1;8;
NCT01225133;ClinicalTrials.gov processed this data on May 29, 2020;2010-10-06;;;2015-03-30;2010-10-19;2010-10-20;Estimate;;;;;;;2015-03-30;2015-03-31;Estimate;October 2010;;2010-10-31;March 2015;2015-03-31;March 2015;Actual;2015-03-31;July 2014;Actual;2014-07-31;;Interventional;CARAKA;;Complex Āyurvedic Treatment in Osteoarthritis of the Knee Compared to Standard Care.;The CARAKA-Trial: Complex Āyurvedic Treatment in Osteoarthritis of the Knee Against Standard Care.A Multicentre, Randomized, Controlled Clinical Trial Based on Traditional Āyurveda-Diagnosis.;Completed;;Phase 3;150;Actual;Charite University, Berlin, Germany;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T16:08:53Z;2020-06-01T16:08:53Z;Berlin;3654265;Principal Investigator;Andreas Michalsen, Prof. Dr.;Charité Medical University Berlin;Complex Ayurvedic Treatment | Conventional Care;63688670;2;;;2010;2020-05-29;45;FALSE;;FALSE;FALSE;40;70;Years;Years;1;11;
NCT01223677;ClinicalTrials.gov processed this data on May 29, 2020;2010-10-12;;;2014-12-01;2010-10-18;2010-10-19;Estimate;;;;;;;2014-12-01;2014-12-03;Estimate;October 2010;;2010-10-31;December 2014;2014-12-31;September 2014;Actual;2014-09-30;September 2014;Actual;2014-09-30;;Interventional;;;Rumination-focused CBT Training for the Prevention of Depression and Anxiety;Randomized Controlled Trial Evaluating Two Versions of a Rumination-focused CBT Training for the Presence of Depression and Anxiety in Adolescents and Young Adults;Completed;;Phase 1;251;Actual;VU University of Amsterdam;;3;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T16:09:13Z;2020-06-01T16:09:13Z;Münster;3654386;Principal Investigator;Thomas Ehring, PhD;Westfalische Wilhelms Universitat Munster;Rumination Focused CBT;63688782;1;;;2010;2020-05-29;47;FALSE;;FALSE;TRUE;15;22;Years;Years;1;1;
NCT01221779;ClinicalTrials.gov processed this data on May 29, 2020;2010-10-13;;;2013-08-26;2010-10-14;2010-10-15;Estimate;;;;;;;2013-08-26;2013-08-27;Estimate;January 2011;;2011-01-31;August 2013;2013-08-31;December 2014;Anticipated;2014-12-31;August 2014;Anticipated;2014-08-31;;Interventional;CATS;;Chronic Aphasia - Improved by Intensive Training and Electrical Brain Stimulation;Chronic Aphasia - Improved by Intensive Training and Electrical Brain;Unknown status;;Phase 2;40;Anticipated;Charite University, Berlin, Germany;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T16:09:42Z;2020-06-01T16:09:42Z;Berlin;3654580;Principal Investigator;Marcus Meinzer, PhD;Charite, University Medicine, Neurology;Intensive language therapy | Intensive language therapy;63688924;1;;;2010;2020-05-29;;FALSE;;FALSE;TRUE;18;70;Years;Years;1;3;
NCT01220856;ClinicalTrials.gov processed this data on May 29, 2020;2010-10-07;;;2014-06-27;2010-10-13;2010-10-14;Estimate;;;;;;;2014-06-27;2014-06-30;Estimate;July 2010;;2010-07-31;June 2014;2014-06-30;June 2014;Actual;2014-06-30;September 2012;Actual;2012-09-30;;Interventional;;;Reparixin in Pancreatic Islet Transplantation;A Phase 2 Multicenter, Randomized, Open Label, Parallel Assignment, Pilot Study to Assess the Efficacy and Safety of Reparixin Following Islet Transplantation in Patients With Type 1 Diabetes Mellitus;Completed;;Phase 2;9;Actual;Dompé Farmaceutici S.p.A;;2;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T16:09:55Z;2020-06-01T16:09:55Z;Dresden;3654669;Principal Investigator;Barbara Ludwig, MD;"University Hospital Carl Gustav Carus - Dresden; Germany";Reparixin;63688996;2;;;2010;2020-05-29;26;FALSE;;FALSE;FALSE;18;65;Years;Years;10;12;
NCT01220752;ClinicalTrials.gov processed this data on May 29, 2020;2010-10-12;;;2013-04-23;2010-10-13;2010-10-14;Estimate;;;;;;;2013-04-23;2013-04-24;Estimate;November 2010;;2010-11-30;April 2013;2013-04-30;November 2016;Anticipated;2016-11-30;November 2014;Anticipated;2014-11-30;;Interventional;IMRT-HIT-SNT;;Treatment of Malignant Sinonasal Tumours With Intensity-modulated Radiotherapy (IMRT) and Carbon Ion Boost (C12);Treatment of Malignant Sinonasal Tumours With Intensity-modulated Radiotherapy (IMRT) and Carbon Ion Boost (C12);Unknown status;;Phase 2;30;Anticipated;Heidelberg University;;1;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T16:09:56Z;2020-06-01T16:09:56Z;Heidelberg;3654675;Principal Investigator;Juergen Debus, MD PhD;Heidelberg University;carbon ion boost;63689002;1;;;2010;2020-05-29;;FALSE;;FALSE;TRUE;18;80;Years;Years;1;5;
NCT01219244;ClinicalTrials.gov processed this data on May 29, 2020;2010-10-12;;;2017-07-26;2010-10-12;2010-10-13;Estimate;;;;;;;2017-07-26;2017-07-28;Actual;August 2010;;2010-08-31;July 2017;2017-07-31;December 2016;Actual;2016-12-31;July 2016;Actual;2016-07-31;;Interventional;;;Effects of Dietary Interventions on the Brain in Mild Cognitive Impairment (MCI);Enhancing Memory Functions in Patients With Mild Cognitive Impairment by Dietary Interventions and in Combination With Exercise and Cognitive Training - Proof of Concept and Mechanisms;Completed;;Phase 2/Phase 3;330;Anticipated;Charite University, Berlin, Germany;;6;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T16:10:16Z;2020-06-01T16:10:16Z;Berlin;3654790;Study Chair;Agnes Floeel, Prof.;Charité University Berlin;caloric restriction | omega-3 supplementation | resveratrol supplementation | Placebo | 2nd step: intervention + physical / cognitive training | 2nd step: intervention + control;63689114;1;;;2010;2020-05-29;72;FALSE;;FALSE;TRUE;50;80;Years;Years;1;2;
NCT01219231;ClinicalTrials.gov processed this data on May 29, 2020;2010-10-12;;;2016-03-15;2010-10-12;2010-10-13;Estimate;;;;;;;2016-03-15;2016-03-16;Estimate;August 2010;;2010-08-31;March 2016;2016-03-31;January 2015;Actual;2015-01-31;January 2015;Actual;2015-01-31;;Interventional;;;Effects of Physical Activity on the Brain in Impaired Glucose Tolerance (IGT);Exercise in Elderly Individuals With Impaired Glucose Tolerance: Beneficial for Vasculature and Neurons?;Completed;;Phase 4;46;Anticipated;Charite University, Berlin, Germany;;2;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T16:10:17Z;2020-06-01T16:10:17Z;Berlin;3654791;Principal Investigator;Agnes Flöel, MD, Prof.;Charité University Berlin;Exercise;63689115;1;;;2010;2020-05-29;53;FALSE;;FALSE;TRUE;50;65;Years;Years;1;2;
NCT01216696;ClinicalTrials.gov processed this data on May 29, 2020;2010-09-27;;;2016-08-11;2010-10-06;2010-10-07;Estimate;;;;;;;2016-08-11;2016-08-12;Estimate;November 2010;;2010-11-30;August 2016;2016-08-31;August 2016;Actual;2016-08-31;August 2016;Actual;2016-08-31;;Interventional;CTLA4 NY-ESO-1;;Ipilimumab in Patients With Advanced Melanoma and Spontaneous Preexisting Immune Response to NY-ESO-1;Phase II Trial of Ipilimumab in Patients With Advanced Melanoma and Spontaneous Preexisting Immune Response to NY-ESO-1;Completed;;Phase 2;25;Actual;National Center for Tumor Diseases, Heidelberg;;1;;;FALSE;;;;TRUE;;;;;;;;;;;;;2020-06-01T16:11:22Z;2020-06-01T16:11:22Z;Heidelberg;3654995;Principal Investigator;Dirk Jäger, MD;NCT Heidelberg, Dep. of Medical Oncology;ipilimumab;63689309;1;;;2010;2020-05-29;70;FALSE;;FALSE;TRUE;18;;Years;;1;3;
NCT01213667;ClinicalTrials.gov processed this data on May 29, 2020;2010-10-01;;;2016-10-24;2010-10-01;2010-10-04;Estimate;;;;;;;2016-10-24;2016-10-26;Estimate;January 2010;;2010-01-31;October 2016;2016-10-31;December 2017;Anticipated;2017-12-31;December 2017;Anticipated;2017-12-31;;Interventional;RESPONSE;;Genetics in Non-response to Anti-VEGF Treatment in Exudative AMD;Pharmacogenetics in Anti-VEGF Treatment Non-responders Suffering Exudative Age-related Macular Degeneration (AMD): Genetic Correlations and Intraocular Cytokine Concentrations;Unknown status;;Phase 4;110;Anticipated;University of Cologne;;1;;;FALSE;;;;FALSE;;;;;;;;;;;;;2020-06-01T16:12:28Z;2020-06-01T16:12:28Z;Köln;3655244;Principal Investigator;Philipp S Muether, MD;Center of Ophthalmology, University of Cologne;Ranibizumab;63689542;1;;;2010;2020-05-29;;FALSE;;FALSE;TRUE;60;;Years;;1;4;
